Prob(nonchurn=0),Prob(churn=1)
0.0764693468809,0.923530638218
0.0228469129652,0.97715306282
0.107580825686,0.892419159412
0.0438931770623,0.956106841564
0.0731748715043,0.926825106144
0.0638283789158,0.936171650887
0.275360733271,0.724639236927
0.0494594871998,0.950540482998
0.0537869371474,0.946213066578
0.349739581347,0.650260448456
0.530079841614,0.469920158386
0.0932822749019,0.906717717648
0.0720686540008,0.927931368351
0.099115781486,0.900884211063
0.0534805208445,0.946519494057
0.0360700674355,0.963929951191
0.350354135036,0.649645864964
0.0874809846282,0.912519037724
0.0357108414173,0.96428912878
0.0367191024125,0.963280916214
0.0468189232051,0.953181087971
0.0435426980257,0.956457316875
0.0517140701413,0.948285937309
0.0573678128421,0.942632198334
0.890370368958,0.109629645944
0.165041387081,0.834958612919
0.0219061430544,0.978093862534
0.180304244161,0.819695770741
0.0507527366281,0.94924724102
0.0636075139046,0.936392486095
0.117203339934,0.882796645164
0.0509181469679,0.949081838131
0.259502232075,0.740497767925
0.469924092293,0.530075907707
0.0795248523355,0.920475125313
0.208453953266,0.791546046734
0.0589728876948,0.941027104855
0.0452812947333,0.954718708992
0.0507071428001,0.949292838573
0.0912780165672,0.908721983433
0.0501562915742,0.9498437047
0.117102503777,0.882897496223
0.0886236205697,0.911376357079
0.110784001648,0.889216005802
0.129954144359,0.87004584074
0.134659960866,0.865340054035
0.0837467685342,0.916253209114
0.0555028989911,0.944497108459
0.0982867926359,0.901713192463
0.337630271912,0.662369728088
0.079323746264,0.920676231384
0.0778986364603,0.922101378441
0.0267627406865,0.973237276077
0.0726076737046,0.927392303944
0.0326876677573,0.967312335968
0.0956667810678,0.904333233833
0.0466373898089,0.953362584114
0.052935756743,0.947064220905
0.135764330626,0.864235699177
0.174517780542,0.82548224926
0.126185685396,0.873814284801
0.0507527366281,0.94924724102
0.0700499787927,0.929949998856
0.113095216453,0.886904776096
0.0842263698578,0.915773630142
0.208387345076,0.791612625122
0.111648261547,0.888351738453
0.0377913415432,0.962208688259
0.0216403212398,0.978359699249
0.426147073507,0.573852956295
0.0661834180355,0.933816552162
0.0709934234619,0.929006576538
0.0478400737047,0.952159941196
0.31096637249,0.68903362751
0.0779505223036,0.922049462795
0.182766020298,0.817233979702
0.0685700401664,0.931429982185
0.0926442444324,0.90735578537
0.356887608767,0.643112361431
0.0918976888061,0.908102333546
0.155242949724,0.844757020473
0.0714320018888,0.928568005562
0.233424335718,0.76657563448
0.150017902255,0.849982082844
0.717044830322,0.28295519948
0.45180734992,0.548192679882
0.792764365673,0.207235619426
0.53116029501,0.468839675188
0.0779505223036,0.922049462795
0.455933600664,0.544066429138
0.16393044591,0.836069583893
0.0227541662753,0.977245807648
0.0609732083976,0.939026772976
0.0828761160374,0.917123913765
0.079767562449,0.920232415199
0.075416110456,0.924583911896
0.11571610719,0.884283900261
0.0253628212959,0.974637150764
0.0468812324107,0.953118741512
0.0812672078609,0.918732821941
0.0852582901716,0.914741694927
0.165380701423,0.834619283676
0.064852796495,0.935147225857
0.143923163414,0.856076836586
0.142739057541,0.857260942459
0.396942913532,0.603057086468
0.0454365983605,0.954563379288
0.286312252283,0.713687717915
0.231704235077,0.768295764923
0.413115173578,0.586884796619
0.175603970885,0.824396014214
0.206727594137,0.793272435665
0.0827369615436,0.917263031006
0.0950318798423,0.904968142509
0.292890548706,0.707109451294
0.0694638565183,0.930536150932
0.320603787899,0.679396212101
0.0779505223036,0.922049462795
0.109888911247,0.890111088753
0.0533495470881,0.946650445461
0.0683394372463,0.931660592556
0.0408147871494,0.959185242653
0.0829765573144,0.917023420334
0.116474725306,0.883525252342
0.343519121408,0.656480848789
0.0458266325295,0.954173386097
0.117147147655,0.882852852345
0.039319049567,0.960680961609
0.0498054251075,0.950194597244
0.0744562372565,0.925543785095
0.124145150185,0.875854849815
0.132868662477,0.867131352425
0.0587085150182,0.941291511059
0.149131819606,0.850868165493
0.0493678189814,0.950632154942
0.124563261867,0.875436723232
0.186273872852,0.813726127148
0.0756842419505,0.924315750599
0.110607802868,0.889392197132
0.0644371807575,0.93556278944
0.0756842419505,0.924315750599
0.070742122829,0.92925786972
0.0647592321038,0.935240745544
0.054578743875,0.945421278477
0.143265128136,0.856734871864
0.0770025849342,0.922997415066
0.024301962927,0.975698053837
0.117347687483,0.882652282715
0.289683312178,0.71031665802
0.292035222054,0.707964777946
0.0305918548256,0.969408154488
0.0752875208855,0.924712479115
0.0445431321859,0.955456852913
0.142979383469,0.857020616531
0.162739410996,0.837260603905
0.141666054726,0.858333945274
0.0746165588498,0.925383448601
0.159390285611,0.84060972929
0.109539315104,0.890460669994
0.0508665591478,0.949133455753
0.0876037701964,0.912396252155
0.0719934850931,0.928006529808
0.284044533968,0.715955495834
0.0773969069123,0.922603070736
0.0829731747508,0.917026817799
0.245027527213,0.754972457886
0.437356770039,0.562643229961
0.1948595047,0.8051404953
0.0417215526104,0.958278477192
0.564169466496,0.435830503702
0.0853939950466,0.914606034756
0.0981714650989,0.901828527451
0.307388395071,0.692611575127
0.560951828957,0.439048171043
0.113021336496,0.886978685856
0.398816347122,0.601183652878
0.443471640348,0.556528389454
0.0745145604014,0.925485432148
0.113852970302,0.886147022247
0.284555077553,0.715444922447
0.0971029102802,0.902897059917
0.0615859553218,0.938414037228
0.0672612562776,0.932738721371
0.02466054447,0.975339472294
0.0415024682879,0.958497524261
0.0797629579902,0.920237064362
0.136936619878,0.863063395023
0.59599506855,0.40400493145
0.0917343124747,0.908265709877
0.127949386835,0.872050642967
0.0578562282026,0.942143797874
0.0476394854486,0.952360510826
0.0572028905153,0.942797124386
0.21383087337,0.786169111729
0.0490556918085,0.950944304466
0.0533250980079,0.946674883366
0.0808682516217,0.919131755829
0.0571109876037,0.942889034748
0.0485693588853,0.951430618763
0.234405398369,0.765594601631
0.0821798369288,0.917820155621
0.888619840145,0.111380137503
0.0249842908233,0.975015699863
0.356666624546,0.643333375454
0.137898951769,0.862101018429
0.420849591494,0.579150438309
0.0189273077995,0.981072664261
0.0920910835266,0.907908916473
0.0227257907391,0.977274239063
0.0321448780596,0.967855095863
0.0446681343019,0.955331861973
0.400564521551,0.599435448647
0.11165253073,0.888347446918
0.0632359310985,0.936764061451
0.0444599986076,0.955540001392
0.0974243655801,0.902575612068
0.156163856387,0.843836128712
0.0965483486652,0.903451621532
0.781129598618,0.218870386481
0.0952829569578,0.904717028141
0.145169571042,0.854830443859
0.0218704808503,0.978129506111
0.0590711981058,0.940928816795
0.113852769136,0.886147201061
0.0507991313934,0.949200868607
0.0906556397676,0.909344375134
0.0502343811095,0.949765622616
0.157034665346,0.842965304852
0.0878288522363,0.912171125412
0.0213292203844,0.97867077589
0.0496576353908,0.950342357159
0.0661991685629,0.933800816536
0.0745856538415,0.925414323807
0.0752875208855,0.924712479115
0.0464426241815,0.953557372093
0.0890616849065,0.910938322544
0.0882404744625,0.91175955534
0.14855594933,0.851444065571
0.0242164619267,0.975783526897
0.0436789542437,0.956321060658
0.0252335537225,0.974766433239
0.183132335544,0.816867649555
0.118322305381,0.881677687168
0.0972837433219,0.90271627903
0.276823818684,0.723176181316
0.117861606181,0.882138371468
0.0417943820357,0.958205640316
0.140743374825,0.859256625175
0.047003608197,0.952996373177
0.111636839807,0.888363182545
0.264054328203,0.735945701599
0.0972658842802,0.902734100819
0.046685911715,0.953314065933
0.0510148219764,0.948985159397
0.0262232515961,0.973776757717
0.100593619049,0.899406373501
0.497533470392,0.50246655941
0.0481351278722,0.951864898205
0.122181795537,0.877818226814
0.42770537734,0.572294592857
0.0811344459653,0.918865561485
0.071271724999,0.928728282452
0.098554097116,0.901445925236
0.0766226574779,0.923377335072
0.402991205454,0.597008764744
0.0732079967856,0.926792025566
0.110562711954,0.889437258244
0.119983159006,0.880016863346
0.111293070018,0.888706922531
0.82757049799,0.172429487109
0.0665135830641,0.933486402035
0.0804096311331,0.919590353966
0.0639853775501,0.936014592648
0.0673754289746,0.932624578476
0.465344756842,0.534655213356
0.133746698499,0.866253316402
0.0752875208855,0.924712479115
0.201155170798,0.798844814301
0.0798304751515,0.920169532299
0.896611988544,0.103388041258
0.0422712601721,0.957728743553
0.0476394854486,0.952360510826
0.214966833591,0.785033166409
0.0423415526748,0.957658469677
0.0289937518537,0.971006274223
0.206467688084,0.793532311916
0.0763627514243,0.923637270927
0.0225363243371,0.977463662624
0.668952822685,0.331047207117
0.0739813521504,0.9260186553
0.0228151381016,0.977184832096
0.0237811431289,0.976218879223
0.0892732292414,0.91072678566
0.0687816664577,0.931218326092
0.154986396432,0.845013618469
0.07220197469,0.927798032761
0.0451929755509,0.954807043076
0.0623483620584,0.937651634216
0.0594153776765,0.940584599972
0.0759015902877,0.924098432064
0.0887179449201,0.911282062531
0.129948064685,0.870051920414
0.318967819214,0.681032180786
0.154563188553,0.845436811447
0.0821137502789,0.917886257172
0.0772720202804,0.922728002071
0.100103251636,0.899896740913
0.0508852116764,0.9491147995
0.0710521191359,0.928947865963
0.102382063866,0.897617936134
0.229266777635,0.770733237267
0.231369614601,0.768630385399
0.0698018297553,0.930198192596
0.0953419432044,0.904658079147
0.0613554976881,0.938644528389
0.304420769215,0.695579230785
0.122176423669,0.877823591232
0.076502494514,0.923497498035
0.0753054618835,0.924694538116
0.140641883016,0.859358131886
0.0230777487159,0.976922273636
0.128166824579,0.871833145618
0.295116662979,0.704883337021
0.0761777535081,0.92382222414
0.105196274817,0.894803702831
0.206509932876,0.793490052223
0.0439984165132,0.956001579762
0.0716776177287,0.928322374821
0.171438992023,0.828561007977
0.269822537899,0.730177462101
0.122278399765,0.877721607685
0.416075795889,0.583924174309
0.243676304817,0.756323695183
0.0712428614497,0.9287571311
0.0752875208855,0.924712479115
0.0227369852364,0.97726303339
0.0487455278635,0.951254487038
0.11431261152,0.885687410831
0.0234793424606,0.976520657539
0.854236066341,0.145763903856
0.215697407722,0.784302592278
0.0507071428001,0.949292838573
0.107919499278,0.892080485821
0.0253733638674,0.974626660347
0.39190980792,0.608090162277
0.132744550705,0.867255449295
0.0712464228272,0.928753554821
0.201183512807,0.798816502094
0.0996653810143,0.900334596634
0.386609822512,0.613390207291
0.0728288516402,0.927171170712
0.0797075256705,0.920292496681
0.053826212883,0.946173787117
0.0698828101158,0.930117189884
0.0488457009196,0.95115429163
0.523430466652,0.47656956315
0.249197766185,0.750802218914
0.106273852289,0.893726170063
0.0971950888634,0.902804911137
0.0482372306287,0.951762795448
0.127683594823,0.872316420078
0.447538793087,0.552461206913
0.271927595139,0.728072404861
0.0720385462046,0.927961468697
0.0926274731755,0.907372534275
0.0943582504988,0.9056417346
0.16882622242,0.83117377758
0.121467381716,0.878532648087
0.0214147418737,0.978585243225
0.0668765902519,0.933123409748
0.0354046560824,0.964595317841
0.126044124365,0.873955905437
0.270416945219,0.729583024979
0.110630072653,0.889369904995
0.0483120009303,0.951687991619
0.0795253291726,0.920474648476
0.12885555625,0.871144413948
0.0492701008916,0.950729906559
0.406648844481,0.593351185322
0.0551643669605,0.944835603237
0.113107055426,0.886892914772
0.0253406148404,0.974659383297
0.10209736973,0.897902607918
0.121922358871,0.878077626228
0.867885768414,0.132114216685
0.0575512498617,0.942448735237
0.0981714650989,0.901828527451
0.124624684453,0.875375330448
0.160318955779,0.83968102932
0.0667866542935,0.933213353157
0.113511905074,0.886488080025
0.171697899699,0.8283020854
0.0861303582788,0.91386961937
0.100453011692,0.899546980858
0.329542070627,0.67045789957
0.0418721586466,0.958127856255
0.055771574378,0.944228410721
0.0516081675887,0.948391854763
0.0857630893588,0.914236903191
0.0501280352473,0.949871957302
0.0816762000322,0.918323814869
0.141549289227,0.858450710773
0.165988400578,0.834011614323
0.0992408841848,0.900759100914
0.0757014900446,0.924298524857
0.097904317081,0.902095675468
0.232238203287,0.767761826515
0.0505031459033,0.949496865273
0.0492934621871,0.950706541538
0.138636231422,0.861363768578
0.219466522336,0.780533492565
0.0987015664577,0.90129840374
0.0676572397351,0.932342767715
0.108446478844,0.891553521156
0.0743265450001,0.925673484802
0.179549753666,0.820450246334
0.0694268494844,0.930573165417
0.0582522377372,0.941747784615
0.0493260622025,0.950673937798
0.472973912954,0.527026116848
0.195384159684,0.804615855217
0.0545177869499,0.945482194424
0.335869222879,0.664130747318
0.254567742348,0.745432257652
0.0465941317379,0.953405857086
0.166291967034,0.833708047867
0.0854607746005,0.914539217949
0.103205800056,0.896794199944
0.0709934234619,0.929006576538
0.0606518574059,0.939348161221
0.0602842792869,0.939715743065
0.0994247496128,0.90057528019
0.0901351198554,0.909864902496
0.587468326092,0.412531673908
0.629786610603,0.370213359594
0.0246914252639,0.975308597088
0.0798304751515,0.920169532299
0.046840660274,0.953159332275
0.0485831536353,0.95141685009
0.0485406443477,0.951459348202
0.0439504794776,0.956049501896
0.0486587323248,0.9513412714
0.054527528584,0.945472478867
0.817660212517,0.182339772582
0.166397556663,0.833602428436
0.397588133812,0.602411866188
0.124974019825,0.875025987625
0.21665340662,0.78334659338
0.330055087805,0.669944882393
0.543340146542,0.456659823656
0.171741515398,0.828258514404
0.0448604188859,0.955139577389
0.0905080661178,0.909491956234
0.0752956867218,0.924704313278
0.0224689189345,0.977531075478
0.0759543031454,0.924045681953
0.0729883238673,0.927011668682
0.70565611124,0.29434388876
0.0661804974079,0.933819532394
0.204681843519,0.795318186283
0.0535069704056,0.946493029594
0.0365943647921,0.963405609131
0.823203802109,0.176796212792
0.0595429353416,0.940457046032
0.0698659941554,0.930133998394
0.0228225085884,0.977177500725
0.345108598471,0.654891371727
0.105650007725,0.894349992275
0.0658838003874,0.934116184711
0.0828374922276,0.91716247797
0.101617604494,0.898382425308
0.551527321339,0.448472678661
0.0892732292414,0.91072678566
0.498071104288,0.50192886591
0.406114220619,0.593885779381
0.245973408222,0.754026591778
0.0961738675833,0.903826117516
0.175832897425,0.824167072773
0.048580404371,0.951419591904
0.11428052932,0.88571947813
0.0563502795994,0.943649709225
0.0353977866471,0.964602231979
0.113205730915,0.886794269085
0.347470074892,0.65252995491
0.0967136621475,0.903286337852
0.568684399128,0.431315630674
0.138610899448,0.861389100552
0.452038764954,0.547961235046
0.161048650742,0.838951349258
0.120151735842,0.879848241806
0.0853628590703,0.91463714838
0.115679137409,0.884320855141
0.0528998784721,0.947100102901
0.0224638283253,0.977536201477
0.0669381842017,0.93306183815
0.107381850481,0.892618179321
0.047909848392,0.952090144157
0.0728186145425,0.927181363106
0.0917343124747,0.908265709877
0.112477384508,0.887522637844
0.0463528335094,0.953647196293
0.0690404772758,0.930959522724
0.0482149943709,0.951785027981
0.0586204715073,0.941379547119
0.113331623375,0.886668384075
0.733208537102,0.266791492701
0.113213136792,0.886786878109
0.192409440875,0.807590544224
0.0708310976624,0.929168879986
0.0503982678056,0.949601709843
0.0835546180606,0.916445374489
0.0461312606931,0.953868746758
0.0327549129725,0.967245101929
0.259725183249,0.740274846554
0.061864502728,0.938135504723
0.491033881903,0.5089661479
0.055670555681,0.944329440594
0.160153031349,0.839846968651
0.179284110665,0.820715904236
0.0833264142275,0.916673600674
0.0552902668715,0.944709718227
0.0628688037395,0.937131226063
0.134747922421,0.865252077579
0.913965702057,0.0860343277454
0.0437335446477,0.956266462803
0.575802564621,0.424197405577
0.0220863390714,0.977913677692
0.589636206627,0.410363793373
0.0784786120057,0.921521365643
0.0224934108555,0.977506577969
0.162890985608,0.837109029293
0.0475382618606,0.952461719513
0.855501413345,0.144498571754
0.268739014864,0.731261014938
0.24064680934,0.759353220463
0.0655344501138,0.934465527534
0.0683241412044,0.931675851345
0.022257341072,0.977742671967
0.0501445643604,0.949855446815
0.0811488255858,0.918851196766
0.0805864706635,0.919413506985
0.0585915111005,0.941408514977
0.703138649464,0.296861350536
0.215867936611,0.784132063389
0.162478893995,0.837521076202
0.398725062609,0.601274967194
0.098701864481,0.901298105717
0.0739698037505,0.926030218601
0.62374573946,0.37625426054
0.09994276613,0.900057256222
0.0362391360104,0.963760852814
0.156424343586,0.843575656414
0.114115662873,0.885884344578
0.110818713903,0.889181256294
0.0984515994787,0.90154838562
0.79005408287,0.209945902228
0.0276755914092,0.972324430943
0.0235650260001,0.97643494606
0.665312826633,0.334687173367
0.049670688808,0.950329303741
0.0658838003874,0.934116184711
0.0994247496128,0.90057528019
0.629655838013,0.370344132185
0.0507527366281,0.94924724102
0.343231469393,0.65676856041
0.107504889369,0.89249509573
0.290040522814,0.709959447384
0.114022240043,0.885977745056
0.0238567013294,0.976143300533
0.0565539821982,0.943446040154
0.0530560426414,0.946943938732
0.0783472433686,0.92165273428
0.153003484011,0.846996486187
0.0974436253309,0.902556359768
0.114149905741,0.885850071907
0.897606492043,0.102393530309
0.28361928463,0.71638071537
0.553195595741,0.446804404259
0.171179175377,0.828820824623
0.0630423054099,0.936957716942
0.0692647099495,0.930735290051
0.0219400469214,0.978059947491
0.0752875208855,0.924712479115
0.203703895211,0.79629611969
0.114218488336,0.885781526566
0.0321315191686,0.967868506908
0.480115354061,0.519884645939
0.0455399639904,0.954460024834
0.0231993086636,0.976800680161
0.117102503777,0.882897496223
0.324170023203,0.675829946995
0.0826200693846,0.917379915714
0.0640115067363,0.935988485813
0.345054984093,0.654945015907
0.0471589751542,0.952841043472
0.239950075746,0.760049939156
0.0494075380266,0.950592458248
0.113191790879,0.886808216572
0.0917343124747,0.908265709877
0.157498702407,0.842501282692
0.0227539632469,0.977246046066
0.0943281948566,0.905671834946
0.112763918936,0.887236058712
0.114964805543,0.885035216808
0.0610532052815,0.938946783543
0.0629614591599,0.93703854084
0.350584179163,0.649415850639
0.1002189219,0.899781048298
0.107465095818,0.892534911633
0.288645923138,0.711354076862
0.178484722972,0.821515262127
0.194326162338,0.805673837662
0.594403922558,0.40559604764
0.125588163733,0.874411821365
0.0842126384377,0.915787339211
0.141434445977,0.858565568924
0.189681053162,0.810318946838
0.418649345636,0.581350684166
0.156492859125,0.843507111073
0.527848064899,0.472151905298
0.047227434814,0.952772557735
0.63777500391,0.36222499609
0.12797345221,0.872026562691
0.0448168069124,0.955183207989
0.0391296707094,0.960870325565
0.252347826958,0.747652173042
0.137115061283,0.862884938717
0.660943567753,0.339056432247
0.0942338332534,0.905766189098
0.0468346178532,0.953165352345
0.0756842419505,0.924315750599
0.11572034657,0.884279668331
0.138284981251,0.861715018749
0.0475364886224,0.952463507652
0.0258734934032,0.974126517773
0.121513918042,0.878486096859
0.0464130453765,0.953586935997
0.141643732786,0.858356237411
0.0507527366281,0.94924724102
0.0759660303593,0.924033999443
0.11514493078,0.884855091572
0.110569909215,0.889430105686
0.0354438051581,0.964556217194
0.0907654836774,0.909234523773
0.0954145044088,0.90458548069
0.422304451466,0.577695548534
0.239102765918,0.760897219181
0.3973531425,0.602646827698
0.0588522739708,0.941147744656
0.0231993999332,0.976800620556
0.169954702258,0.830045282841
0.288268238306,0.711731791496
0.298331737518,0.701668262482
0.191270366311,0.80872964859
0.0516488812864,0.948351144791
0.076324082911,0.923675894737
0.169462740421,0.830537259579
0.098554097116,0.901445925236
0.152071937919,0.84792804718
0.0427036173642,0.95729637146
0.229261368513,0.770738601685
0.072179235518,0.92782074213
0.4487452209,0.551254808903
0.0382801108062,0.961719870567
0.52374702692,0.47625297308
0.0942833200097,0.905716657639
0.0339644029737,0.966035604477
0.0671085193753,0.932891488075
0.037157241255,0.96284276247
0.0358803607523,0.964119613171
0.05937294662,0.940627038479
0.0300850402564,0.969914972782
0.0421860031784,0.957813978195
0.0885947197676,0.911405265331
0.0478749386966,0.952125072479
0.428268700838,0.57173126936
0.110523685813,0.889476299286
0.0606669895351,0.939333021641
0.408553510904,0.591446518898
0.334086865187,0.665913164616
0.0568585991859,0.943141400814
0.545960247517,0.454039782286
0.0697582662106,0.930241703987
0.0972837433219,0.90271627903
0.823409855366,0.176590129733
0.030744606629,0.969255387783
0.080515474081,0.919484555721
0.0296418648213,0.970358133316
0.066627882421,0.933372139931
0.0218492057174,0.978150784969
0.066354110837,0.933645904064
0.0479332096875,0.952066779137
0.0501940436661,0.94980597496
0.159309476614,0.840690493584
0.443936049938,0.556063950062
0.0792398154736,0.920760214329
0.0284150913358,0.971584916115
0.127830833197,0.872169196606
0.0782125890255,0.921787381172
0.763245940208,0.23675404489
0.0511289201677,0.948871076107
0.0626597851515,0.937340199947
0.0489604137838,0.951039612293
0.09994276613,0.900057256222
0.0749063268304,0.925093650818
0.0778860896826,0.922113895416
0.0414771512151,0.958522856236
0.12412019074,0.875879824162
0.0463511049747,0.953648924828
0.113450914621,0.886549115181
0.0809154361486,0.91908454895
0.0428133942187,0.957186579704
0.13125872612,0.86874127388
0.0510692857206,0.948930740356
0.115823432803,0.884176552296
0.525890171528,0.47410979867
0.0215878933668,0.978412091732
0.0714635401964,0.928536474705
0.117754086852,0.882245898247
0.174420744181,0.825579285622
0.0238929204643,0.976107060909
0.0504345148802,0.949565470219
0.253982782364,0.746017217636
0.0756842419505,0.924315750599
0.125653356314,0.874346673489
0.475716680288,0.524283349514
0.0197664815933,0.980233490467
0.28847438097,0.71152561903
0.0496292933822,0.95037072897
0.0821356251836,0.917864382267
0.0431269109249,0.956873118877
0.0950364544988,0.904963552952
0.154878914356,0.845121085644
0.0758015066385,0.924198508263
0.0504253543913,0.949574649334
0.585797548294,0.414202421904
0.0682412609458,0.931758761406
0.639679551125,0.360320448875
0.0470181331038,0.952981889248
0.125303179026,0.874696850777
0.0485990419984,0.95140093565
0.297769457102,0.702230513096
0.19252602756,0.807473957539
0.648367583752,0.351632416248
0.383349180222,0.616650819778
0.090368039906,0.909631967545
0.438595741987,0.56140422821
0.0463542714715,0.953645706177
0.110036216676,0.889963805676
0.0233464818448,0.976653516293
0.0254117269069,0.974588274956
0.0839513391256,0.916048645973
0.166034221649,0.833965778351
0.146257430315,0.853742599487
0.23896831274,0.76103168726
0.0858475938439,0.914152383804
0.0250196941197,0.974980294704
0.0435379296541,0.956462085247
0.0475336201489,0.952466368675
0.0835546180606,0.916445374489
0.0666571632028,0.933342814445
0.0224467013031,0.97755330801
0.0575304925442,0.942469477654
0.0470181331038,0.952981889248
0.086708381772,0.913291633129
0.0363363027573,0.963663697243
0.27457845211,0.72542154789
0.241391614079,0.758608400822
0.0245182421058,0.975481748581
0.574383735657,0.425616264343
0.152669548988,0.847330451012
0.14348256588,0.85651743412
0.103281840682,0.896718144417
0.149976864457,0.850023150444
